loss,accuracy,val_loss,val_accuracy
1.7438291311264038,0.17926062643527985,1.727569341659546,0.030487805604934692
1.6967546939849854,0.18477416038513184,1.7337697744369507,0.05487804859876633
1.6846996545791626,0.191984161734581,1.7326017618179321,0.07723577320575714
1.680129051208496,0.20513182878494263,1.6787585020065308,0.24390244483947754
1.6836541891098022,0.20223368704319,1.694042682647705,0.07825203239917755
1.6331018209457397,0.23163922131061554,1.6842354536056519,0.0934959352016449
1.4826070070266724,0.26966848969459534,1.5378637313842773,0.375
1.3560256958007812,0.39124903082847595,1.2942752838134766,0.4563008248806
1.2141255140304565,0.47656747698783875,1.2704060077667236,0.49491870403289795
1.071794033050537,0.5690252184867859,1.1812058687210083,0.5609756112098694
0.871192991733551,0.6329963803291321,0.9673099517822266,0.6209349632263184
0.6656275987625122,0.7294833064079285,0.9691463112831116,0.6392276287078857
0.5663467049598694,0.772531270980835,1.001726746559143,0.6626016497612
0.4745732247829437,0.8110553622245789,0.9396503567695618,0.6483739614486694
0.4527932107448578,0.8188308477401733,1.0375547409057617,0.6382113695144653
0.42465198040008545,0.8233547806739807,0.9467169046401978,0.6788617968559265
0.39969009160995483,0.8423693776130676,0.884480893611908,0.7266260385513306
0.38305968046188354,0.8492966890335083,0.8505953550338745,0.7235772609710693
0.36858731508255005,0.849932849407196,0.8959925174713135,0.647357702255249
0.40125933289527893,0.8534671664237976,0.9629222750663757,0.6554877758026123
0.34853148460388184,0.8623029589653015,0.8852896094322205,0.7093495726585388
0.33214065432548523,0.8746023774147034,0.8311395645141602,0.7134146094322205
0.3110923171043396,0.8817417025566101,0.8239240050315857,0.7195122241973877
0.3017764985561371,0.8835795521736145,0.9255625009536743,0.7032520174980164
0.3012596666812897,0.8883862495422363,0.8882007002830505,0.7245935201644897
0.286868691444397,0.8951014280319214,0.9179838299751282,0.7002032399177551
0.28123944997787476,0.899766743183136,0.8701209425926208,0.7296748161315918
0.2731276750564575,0.9031596779823303,0.9187925457954407,0.7205284833908081
0.2592216730117798,0.9071888327598572,0.9608216285705566,0.7032520174980164
0.2566746771335602,0.9065526127815247,0.9525875449180603,0.7002032399177551
0.24523700773715973,0.9117833971977234,1.007638931274414,0.7042682766914368
0.25441107153892517,0.9054923057556152,1.0007230043411255,0.6829268336296082
0.24589316546916962,0.9142574667930603,1.0426727533340454,0.6991869807243347
0.24537748098373413,0.9140453934669495,0.9490070343017578,0.707317054271698
0.22961735725402832,0.9194175601005554,1.0394666194915771,0.6890243887901306
0.24170799553394318,0.9141867756843567,0.956011950969696,0.7123983502388
0.23204536736011505,0.9201951026916504,0.9730361104011536,0.7083333134651184
