loss,accuracy,val_loss,val_accuracy
1.7996362447738647,0.10553672164678574,1.7223238945007324,0.05487804859876633
1.7024078369140625,0.0925423726439476,1.7676326036453247,0.03252032399177551
1.691436767578125,0.14282485842704773,1.7492166757583618,0.05487804859876633
1.6837037801742554,0.07864406704902649,1.7421715259552002,0.03353658691048622
1.6696480512619019,0.08949152380228043,1.637410283088684,0.2794715464115143
1.6704338788986206,0.14079095423221588,1.704079508781433,0.6392276287078857
1.6109064817428589,0.10949152708053589,1.6613913774490356,0.26524388790130615
1.6033189296722412,0.11276835948228836,1.702247142791748,0.11788617819547653
1.4866620302200317,0.21480226516723633,1.3884499073028564,0.39126017689704895
1.4576449394226074,0.2979660928249359,1.6932768821716309,0.2083333283662796
1.454864501953125,0.26056498289108276,1.3317911624908447,0.4705284535884857
1.3332935571670532,0.430621474981308,1.5686007738113403,0.25406503677368164
1.3454217910766602,0.38463276624679565,1.559540033340454,0.28556910157203674
1.2469570636749268,0.4432768225669861,1.4332059621810913,0.36991870403289795
1.196791172027588,0.4548022747039795,1.3671303987503052,0.3343496024608612
1.2142760753631592,0.4292655289173126,1.18681800365448,0.5162601470947266
