loss,accuracy,val_loss,val_accuracy
41.67424011230469,0.18519827723503113,1.7528291940689087,0.0934959352016449
1.6595697402954102,0.2782215178012848,1.6777609586715698,0.2286585420370102
1.5555237531661987,0.34113240242004395,1.7144825458526611,0.25609755516052246
1.4276930093765259,0.416625440120697,1.648248314857483,0.3252032399177551
1.261824131011963,0.4994698464870453,1.7950278520584106,0.271341472864151
1.090484380722046,0.5797695517539978,1.906669020652771,0.30589431524276733
0.8890761733055115,0.6666430830955505,1.8995907306671143,0.36178863048553467
0.6925165057182312,0.7492047548294067,2.0473060607910156,0.3546747863292694
0.5451406836509705,0.8142362236976624,2.1258885860443115,0.4380081295967102
0.46829819679260254,0.8416625261306763,2.4196836948394775,0.4186991751194
0.36282023787498474,0.8816003203392029,2.485875129699707,0.43191057443618774
0.32277777791023254,0.9013925194740295,2.3671674728393555,0.4359756112098694
0.26802337169647217,0.9235880374908447,2.5907139778137207,0.3648374080657959
0.2445465475320816,0.9324945211410522,2.737394094467163,0.40243902802467346
0.2242392897605896,0.9412596225738525,2.781142473220825,0.43292683362960815
0.1857682466506958,0.9514384865760803,2.796250581741333,0.39126017689704895
0.16880136728286743,0.9558210372924805,2.6745998859405518,0.4806910455226898
0.16812853515148163,0.955538272857666,2.8366265296936035,0.43292683362960815
0.15229468047618866,0.960132896900177,2.723748207092285,0.43394309282302856
0.17697098851203918,0.9542658925056458,2.762038469314575,0.4298780560493469
0.14280210435390472,0.9618293642997742,2.555326223373413,0.47560974955558777
0.12849390506744385,0.9645154476165771,2.735034942626953,0.42378050088882446
0.17189311981201172,0.9550434947013855,2.944284439086914,0.440040647983551
0.13792350888252258,0.959001898765564,2.9993677139282227,0.44308942556381226
0.15851789712905884,0.9582950472831726,3.0387864112854004,0.41056910157203674
0.141352578997612,0.9636672139167786,2.7817280292510986,0.4298780560493469
0.1239580512046814,0.9640913009643555,2.8103368282318115,0.4359756112098694
