loss,accuracy,val_loss,val_accuracy
0.5265671014785767,0.9454300999641418,0.9455984234809875,0.732723593711853
0.08264331519603729,0.9659291505813599,1.036963939666748,0.7357723712921143
0.07423445582389832,0.9668480753898621,1.0644570589065552,0.7296748161315918
0.07212065160274506,0.9670601487159729,1.0817797183990479,0.7306910753250122
0.07042169570922852,0.9659291505813599,1.1054524183273315,0.727642297744751
0.07138730585575104,0.9659998416900635,1.0957497358322144,0.7367886304855347
0.07024279236793518,0.9656464457511902,1.0932954549789429,0.7306910753250122
0.06876923888921738,0.9661412239074707,1.1214529275894165,0.727642297744751
0.06992844492197037,0.9655757546424866,1.1196510791778564,0.7286585569381714
0.0691906064748764,0.9653636813163757,1.1274701356887817,0.7225610017776489
0.06997572630643845,0.9661412239074707,1.1181244850158691,0.7225610017776489
0.06930772960186005,0.965505063533783,1.1153998374938965,0.7266260385513306
0.06927910447120667,0.9662119150161743,1.1058951616287231,0.7286585569381714
0.0696793869137764,0.9659291505813599,1.0928164720535278,0.7306910753250122
0.06766243278980255,0.9660705327987671,1.1177864074707031,0.7306910753250122
0.06840232014656067,0.966636061668396,1.1152790784835815,0.7215447425842285
