loss,accuracy,val_loss,val_accuracy
1.1341685056686401,0.9415819048881531,1.4668667316436768,0.49695122241973877
0.22485370934009552,0.9619209170341492,2.001458168029785,0.49491870403289795
0.0995088666677475,0.963502824306488,2.255171775817871,0.4979674816131592
0.0846177339553833,0.9646327495574951,2.382779359817505,0.4979674816131592
0.07888759672641754,0.9653107523918152,2.4480812549591064,0.4979674816131592
0.07985420525074005,0.9655367136001587,2.4858219623565674,0.4989837408065796
0.07622978836297989,0.9656497240066528,2.5120022296905518,0.4979674816131592
0.07609809190034866,0.9655367136001587,2.5038084983825684,0.5010162591934204
0.07662640511989594,0.9648587703704834,2.517657995223999,0.5010162591934204
0.07479043304920197,0.9656497240066528,2.5269007682800293,0.4989837408065796
0.07594336569309235,0.9655367136001587,2.5193421840667725,0.5020325183868408
0.0763096809387207,0.9656497240066528,2.501236915588379,0.5
0.0759609267115593,0.965197741985321,2.504960775375366,0.5
0.07610869407653809,0.9649717807769775,2.492739677429199,0.5030487775802612
0.07564748078584671,0.9647457599639893,2.5178189277648926,0.5
0.07375366985797882,0.9653107523918152,2.53129243850708,0.5020325183868408
0.07373524457216263,0.9658756852149963,2.535560131072998,0.5020325183868408
0.0738663375377655,0.9659886956214905,2.5405664443969727,0.5030487775802612
0.07589171826839447,0.9655367136001587,2.5181021690368652,0.5
0.07519986480474472,0.9658756852149963,2.5581393241882324,0.5040650367736816
0.07501525431871414,0.9656497240066528,2.5440475940704346,0.5020325183868408
0.07485979050397873,0.9653107523918152,2.5320510864257812,0.5010162591934204
0.07354540377855301,0.9654237031936646,2.538637638092041,0.5040650367736816
0.07364540547132492,0.9658756852149963,2.5529332160949707,0.5010162591934204
0.07262454181909561,0.9658756852149963,2.5453953742980957,0.5
0.07389271259307861,0.965762734413147,2.5691330432891846,0.5
0.07646483927965164,0.965197741985321,2.586324691772461,0.5040650367736816
0.07490063458681107,0.9653107523918152,2.5823965072631836,0.4989837408065796
0.07835525274276733,0.9644067883491516,2.545764684677124,0.5
0.07505404949188232,0.9653107523918152,2.5682718753814697,0.5010162591934204
