loss,accuracy,val_loss,val_accuracy
0.5136593580245972,0.9541245698928833,1.1836031675338745,0.5833333134651184
0.07263167202472687,0.9758252501487732,1.364977478981018,0.5813007950782776
0.06598275899887085,0.9763907790184021,1.4212361574172974,0.5741869807243347
0.06475362926721573,0.9761080145835876,1.4372509717941284,0.5782520174980164
0.06308260560035706,0.9767441749572754,1.4265402555465698,0.5711382031440735
0.06308753043413162,0.9761787056922913,1.460439920425415,0.5731707215309143
0.061948489397764206,0.9761787056922913,1.4599202871322632,0.5762194991111755
0.062249038368463516,0.9768855571746826,1.4775930643081665,0.5731707215309143
0.06246541440486908,0.9757545590400696,1.4783285856246948,0.5711382031440735
0.062005382031202316,0.976037323474884,1.4764738082885742,0.5711382031440735
0.06047268211841583,0.9761080145835876,1.4916836023330688,0.5701219439506531
