loss,accuracy,val_loss,val_accuracy
1.7608197927474976,0.17683616280555725,1.7338920831680298,0.2510162591934204
1.6873667240142822,0.2431638389825821,1.705386996269226,0.06402438879013062
1.6625863313674927,0.15491525828838348,1.6950942277908325,0.2520325183868408
1.6612552404403687,0.18033897876739502,1.6970224380493164,0.25406503677368164
1.6561580896377563,0.1709604561328888,1.7833034992218018,0.0416666679084301
1.6572251319885254,0.11423728615045547,1.6820932626724243,0.25508129596710205
1.6615917682647705,0.2562711834907532,1.819019079208374,0.0416666679084301
1.6569178104400635,0.12350282818078995,1.7230840921401978,0.04674796760082245
1.6547397375106812,0.24361582100391388,1.798696756362915,0.06402438879013062
1.6606802940368652,0.1088135614991188,1.705089807510376,0.25508129596710205
1.6517449617385864,0.21943502128124237,1.7100239992141724,0.0518292672932148
1.6533368825912476,0.10180790722370148,1.6858551502227783,0.08841463178396225
1.6517831087112427,0.1499435007572174,1.7038037776947021,0.2520325183868408
1.6516375541687012,0.2795480191707611,1.7596403360366821,0.0416666679084301
1.6553137302398682,0.15175141394138336,1.7281506061553955,0.06707317382097244
1.659777045249939,0.16915254294872284,1.7274491786956787,0.04268292710185051
