loss,accuracy,val_loss,val_accuracy
1.276056170463562,0.7251977324485779,0.9936410784721375,0.7002032399177551
0.4266757071018219,0.7690395712852478,0.9485310912132263,0.6991869807243347
0.25331854820251465,0.790960431098938,1.0422422885894775,0.7052845358848572
0.21904246509075165,0.8367231488227844,1.1141879558563232,0.7032520174980164
0.2017606496810913,0.8596610426902771,1.1580660343170166,0.702235758304596
0.19356733560562134,0.8703954815864563,1.1811825037002563,0.7032520174980164
0.18384957313537598,0.8789830803871155,1.2163718938827515,0.7032520174980164
0.18137119710445404,0.8824858665466309,1.2257691621780396,0.7052845358848572
0.18319877982139587,0.8824858665466309,1.2339458465576172,0.7032520174980164
0.17740415036678314,0.8848587274551392,1.250207781791687,0.7042682766914368
0.17825207114219666,0.8889265656471252,1.251403570175171,0.7052845358848572
0.17792774736881256,0.8848587274551392,1.2501482963562012,0.7052845358848572
0.1744634360074997,0.8879095911979675,1.2528258562088013,0.7063007950782776
0.175181582570076,0.8862146735191345,1.2502262592315674,0.7032520174980164
0.17372818291187286,0.8865536451339722,1.2505710124969482,0.7032520174980164
0.1742188185453415,0.8875706195831299,1.2687573432922363,0.702235758304596
0.1727481186389923,0.8871186375617981,1.2596269845962524,0.7042682766914368
0.173684760928154,0.8890395760536194,1.2700623273849487,0.7042682766914368
0.17051096260547638,0.8889265656471252,1.2656627893447876,0.7063007950782776
0.17008697986602783,0.887683629989624,1.2796392440795898,0.7042682766914368
0.16802901029586792,0.8874576091766357,1.2710007429122925,0.707317054271698
0.17263615131378174,0.8879095911979675,1.2715257406234741,0.7052845358848572
0.17079009115695953,0.8898305296897888,1.296985387802124,0.7042682766914368
0.16926482319831848,0.8881356120109558,1.3001277446746826,0.7052845358848572
0.17129527032375336,0.8868926763534546,1.2937583923339844,0.7063007950782776
0.16743028163909912,0.8899434804916382,1.3109205961227417,0.7002032399177551
0.17043428122997284,0.8896045088768005,1.289635181427002,0.7063007950782776
0.16604302823543549,0.8885875940322876,1.3098673820495605,0.7042682766914368
0.1677996963262558,0.8881356120109558,1.2997777462005615,0.7063007950782776
0.16599564254283905,0.8885875940322876,1.3191736936569214,0.7083333134651184
0.16670840978622437,0.8874576091766357,1.3113433122634888,0.7063007950782776
0.1655467301607132,0.8873446583747864,1.323142647743225,0.7063007950782776
0.1679331213235855,0.889378547668457,1.3204954862594604,0.7032520174980164
0.16640326380729675,0.8866666555404663,1.3209952116012573,0.7052845358848572
0.16862845420837402,0.8885875940322876,1.3287056684494019,0.7012194991111755
0.16769571602344513,0.8883615732192993,1.3288512229919434,0.7002032399177551
0.1654915064573288,0.8880226016044617,1.316798210144043,0.7063007950782776
0.16643249988555908,0.8918644189834595,1.3222987651824951,0.7032520174980164
0.16702966392040253,0.8892655372619629,1.3468191623687744,0.7002032399177551
0.1649380475282669,0.8889265656471252,1.329404354095459,0.7002032399177551
