loss,accuracy,val_loss,val_accuracy
1.1061631441116333,0.542729914188385,1.2102384567260742,0.3658536672592163
0.5707501173019409,0.712165117263794,0.9829930067062378,0.6331300735473633
0.4144243597984314,0.8056125044822693,0.9451243877410889,0.6504064798355103
0.31576162576675415,0.849579393863678,0.9761403203010559,0.6178861856460571
0.3098727762699127,0.8608185648918152,0.8936885595321655,0.6971544623374939
0.23168809711933136,0.8920619487762451,0.8284307718276978,0.7184959053993225
0.19678902626037598,0.9001201391220093,0.9248925447463989,0.6869918704032898
0.17336736619472504,0.9142574667930603,0.9237015843391418,0.7083333134651184
0.16968244314193726,0.9144694805145264,0.8913185596466064,0.7184959053993225
0.1481182873249054,0.9244362711906433,0.9112635254859924,0.7164633870124817
0.13265681266784668,0.9309394359588623,0.9673763513565063,0.7012194991111755
0.1226101964712143,0.9376546144485474,0.9935393929481506,0.7215447425842285
0.12001040577888489,0.9346858263015747,1.0019398927688599,0.7103658318519592
0.10892900824546814,0.9373012185096741,1.075522780418396,0.7103658318519592
0.10487743467092514,0.9401286244392395,1.1088100671768188,0.7103658318519592
0.09898678958415985,0.943450927734375,1.1025140285491943,0.7103658318519592
0.09243343770503998,0.9468438625335693,1.186914324760437,0.7134146094322205
0.08956215530633926,0.9478334784507751,1.1798789501190186,0.7093495726585388
0.08133415132761002,0.9489644169807434,1.2183009386062622,0.7113820910453796
0.08022618293762207,0.9502367973327637,1.2142640352249146,0.7042682766914368
0.07842249423265457,0.9527108073234558,1.228589653968811,0.707317054271698
0.0732855275273323,0.9511557221412659,1.3225891590118408,0.707317054271698
